VendorNumber,VendorName,Brand,Description,Classification,RetailPrice,UnitPurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,VendorFreightCost,AllocatedFreightCost,GrossProfit,ProfitMargin%,NetProfit,NetProfitMargin%,StockTurnover,SalesPurchaseRatio,PriceMarkup%,AvgUnitsSoldPerDay,VolumeCategory,PerformanceTier,IsUnderperforming,Cluster,ClusterLabel,PredictedUnderperforming,UnderperformingRiskScore
90024,VINILANDIA USA,13887,Nicolis Amarone Valpo Clsc,2,49.99,30.96,750.0,175,5418.0,106.0,5707.93999999999,53.864999999999895,11.719999999999999,2802.6400000000003,27.67,289.9399999999896,5.079590885678373,262.2699999999896,4.594827556000765,0.6057142857142858,1.053514211886303,61.46640826873385,0.29,Standard(201-750ml),Low,0,0,Standard Portfolio,1,0.8838
17032,JEWELL TOWNE VINEYARDS,42118,Jewell Towne Seyval NH,2,10.49,6.81,750.0,795,5413.95,757.0,7940.929999999915,10.489999999999867,83.83999999999976,283.60999999999996,28.26,2526.979999999915,31.82221729696575,2498.7199999999148,31.466339584909342,0.9522012578616352,1.4667534794373638,54.038179148311315,2.07,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0224
3252,E & J GALLO WINERY,42124,Pieropan Soave Clsc,2,13.99,9.03,750.0,597,5390.909999999998,515.0,10199.849999999942,19.86285223367684,57.159999999999876,61966.909999999996,27.18,4808.939999999944,47.14716392888103,4781.759999999944,46.88068942190298,0.8626465661641541,1.8920460553041965,54.9280177187154,1.41,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0721
90053,INCREDIBREW INC,24153,Grape Time Wh Cranbery Pnt G,2,12.99,8.72,750.0,618,5388.960000000003,587.0,7625.129999999944,12.989999999999869,65.02999999999987,124.44000000000003,27.34,2236.169999999941,29.326319682417974,2208.829999999941,28.967768418373947,0.9498381877022654,1.414953905762882,48.96788990825687,1.6,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0498
660,SAZERAC NORTH AMERICA INC.,1864,1792 Port Finish Bourbon,1,39.99,30.76,750.0,175,5383.0,175.0,6998.249999999978,39.98999999999986,138.0400000000002,17932.329999999994,27.28,1615.2499999999782,23.0807701925479,1587.9699999999782,22.69095845389895,1.0,1.3000650195058476,30.006501950585175,0.48,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0452
1392,CONSTELLATION BRANDS INC,17915,Thorny Rose Svgn Bl NZ,2,8.99,5.8,750.0,928,5382.400000000003,852.0,7901.479999999935,9.317935222671947,94.62999999999987,79528.99,27.49,2519.0799999999317,31.881115942835425,2491.589999999932,31.53320643727444,0.9181034482758621,1.4680217003567053,55.00000000000001,2.33,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0257
10754,PERFECTA WINES,15584,Ch Vrai Caillou Wh Brdx,2,11.99,6.49,750.0,829,5380.210000000004,835.0,8367.649999999925,10.03081632653049,92.75999999999988,28720.52,27.27,2987.4399999999214,35.70225810113889,2960.1699999999214,35.37636014890618,1.0072376357056694,1.555264571457233,84.7457627118644,2.28,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0032
1650,Circa Wines,6506,Villa Zarri Nocino Liqueur,1,46.49,33.21,750.0,162,5380.02,106.0,4825.93999999999,45.5986956521738,83.65000000000003,211.96999999999997,26.8,-554.0800000000108,-11.481286547284302,-580.8800000000108,-12.036618772716032,0.654320987654321,0.8970115352731011,39.9879554351099,0.29,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9469
4692,KOBRAND CORPORATION,15820,Mont Redon CdP Red,2,36.99,24.66,750.0,218,5375.88,373.0,13797.269999999959,36.98999999999984,41.37999999999991,9139.38,27.17,8421.38999999996,61.03663985701508,8394.21999999996,60.83971684253468,1.7110091743119267,2.566513761467882,50.000000000000014,1.02,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0181
9165,ULTRA BEVERAGE COMPANY LLP,4300,BenRiach Barrel 94,1,179.99,134.32,750.0,40,5372.8,28.0,5039.7199999999975,179.98999999999992,22.08999999999999,68054.70000000003,27.68,-333.08000000000266,-6.609097330804148,-360.76000000000266,-7.158334193169519,0.7,0.9380062537224534,34.000893388921995,0.08,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.8376
8673,STE MICHELLE WINE ESTATES,31194,Conn Crk Ltd Rls Np Cab Svgn,2,21.99,14.96,750.0,359,5370.640000000003,275.0,6878.249999999982,25.010134228187823,30.559999999999956,15919.700000000003,27.7,1507.6099999999788,21.918511249227386,1479.9099999999787,21.515792534438013,0.766016713091922,1.2807132855674515,46.99197860962565,0.75,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.1148
90010,VINEXTRA INC,16839,Le Gr Bouqueteau Chinon Roug,2,15.99,10.38,750.0,517,5366.460000000003,451.0,7211.48999999997,15.989999999999906,50.24999999999996,524.9400000000002,27.45,1845.029999999967,25.58458792843053,1817.579999999967,25.203945370512535,0.8723404255319149,1.3438076497355735,54.046242774566466,1.23,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0706
9165,ULTRA BEVERAGE COMPANY LLP,28690,Stonehedge Merlot Cal,2,9.99,6.66,750.0,805,5361.300000000004,802.0,8211.979999999934,10.217176220806675,89.1499999999999,68054.70000000003,27.62,2850.6799999999303,34.713674412260545,2823.0599999999304,34.37733652541717,0.9962732919254659,1.5317143230186574,50.0,2.19,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0318
6785,PALM BAY INTERNATIONAL INC,23452,Santa Rita Secret Rsv Red,2,9.99,5.84,750.0,918,5361.119999999996,986.0,8864.139999999896,8.989999999999865,109.29999999999976,13605.409999999998,27.08,3503.0199999998995,39.51900579187536,3475.9399999998996,39.2135052018576,1.0740740740740742,1.6534119736174349,71.06164383561645,2.69,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0027
9165,ULTRA BEVERAGE COMPANY LLP,17507,Rainstorm Pnt Nr,2,15.99,9.99,750.0,536,5354.640000000002,557.0,8844.429999999946,15.882744479495141,61.949999999999854,68054.70000000003,27.58,3489.7899999999436,39.457489063738024,3462.2099999999436,39.14565438360601,1.039179104477612,1.6517319558364227,60.06006006006006,1.52,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0297
9552,M S WALKER INC,24123,Garnacha de Fuego 14 Rose Ar,2,9.99,6.53,750.0,820,5354.6,817.0,8507.829999999936,10.351607142857029,90.7599999999999,55551.819999999985,27.2,3153.229999999936,37.0626822585778,3126.029999999936,36.74297676375715,0.9963414634146341,1.588882456205867,52.986217457886674,2.23,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.03
4425,MARTIGNETTI COMPANIES,4190,Boca Loca Cachaca,1,24.99,19.52,750.0,274,5348.48,536.0,10766.639999999961,20.9230543933053,422.3700000000012,144929.24,27.82,5418.159999999962,50.32359213273576,5390.339999999962,50.065201399879456,1.9562043795620438,2.0130280004786334,28.022540983606554,1.46,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0111
5455,MARSALLE COMPANY,27273,Albatros Malbec Cahors,2,13.99,9.58,750.0,558,5345.640000000001,320.0,3196.7999999999925,9.990000000000007,35.569999999999936,937.21,27.04,-2148.840000000009,-67.2184684684689,-2175.8800000000087,-68.06431431431474,0.5734767025089605,0.5980200686914928,46.03340292275574,0.87,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9746
10754,PERFECTA WINES,43937,P Jaboulet Hrmtg 10 Chapelle,2,237.99,161.9,750.0,33,5342.7,4.0,951.96,237.99,0.45,28720.52,27.08,-4390.74,-461.23156435144324,-4417.82,-464.07622168998694,0.12121212121212122,0.17817957212645294,46.99814700432366,0.01,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9993
9165,ULTRA BEVERAGE COMPANY LLP,2056,Loch Lomond Original Scotch,1,31.99,23.52,750.0,227,5339.039999999997,34.0,1087.66,31.990000000000006,26.829999999999984,68054.70000000003,27.5,-4251.379999999997,-390.8739863560301,-4278.879999999997,-393.40234999908034,0.14977973568281938,0.2037182714495491,36.01190476190476,0.09,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9976
90024,VINILANDIA USA,17216,Gerard Metz Pnt Gris,2,18.99,11.76,750.0,454,5339.039999999997,399.0,7251.0099999999575,18.160648464163692,44.12999999999988,2802.6400000000003,27.26,1911.9699999999602,26.368326619325742,1884.7099999999602,25.99237899271924,0.8788546255506607,1.358111196020251,61.479591836734684,1.09,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0275
17037,Dunn Wine Brokers,45839,White Oak Chard RRV,2,22.99,15.33,750.0,348,5334.84,278.0,6391.219999999984,22.989999999999934,30.979999999999954,358.03000000000003,26.51,1056.3799999999837,16.528612690534615,1029.8699999999837,16.113824903539328,0.7988505747126436,1.1980153106747313,49.96738421395955,0.76,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0625
9165,ULTRA BEVERAGE COMPANY LLP,26484,Apaltagua Rose Carmenere,2,10.99,7.43,750.0,718,5334.739999999996,698.0,7671.019999999938,10.989999999999878,77.39999999999988,68054.70000000003,27.48,2336.2799999999415,30.45592372331138,2308.7999999999415,30.097692353819443,0.9721448467966574,1.4379369941177909,47.91386271870795,1.91,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0291
10754,PERFECTA WINES,20512,Lacoste Borie Pauillac,2,38.99,25.15,750.0,212,5331.799999999999,187.0,7291.129999999986,38.98999999999991,20.819999999999983,28720.52,27.03,1959.3299999999863,26.872789265861265,1932.2999999999863,26.502064837686206,0.8820754716981132,1.367480025507331,55.02982107355866,0.51,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0944
7153,PINE STATE TRADING CO,16537,Root 1 Pnt Nr,2,9.99,6.84,750.0,779,5328.359999999997,847.0,9121.52999999989,10.718668941979372,93.73999999999978,15884.819999999998,27.05,3793.1699999998928,41.584799918434065,3766.1199999998926,41.28824879159459,1.0872913992297817,1.711883206089659,46.05263157894737,2.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0239
1392,CONSTELLATION BRANDS INC,41170,Vendange Chard,2,3.99,2.66,500.0,2000,5320.000000000009,1804.0,7197.959999999924,3.989999999999951,136.71000000000015,79528.99,27.17,1877.9599999999145,26.090169992608107,1850.7899999999145,25.71270193221321,0.902,1.3529999999999833,50.0,4.93,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0671
4425,MARTIGNETTI COMPANIES,11249,Joseph Carr Merlot Napa Vly,2,17.99,11.84,750.0,449,5316.159999999999,481.0,10321.189999999942,21.494702194357224,53.24999999999986,144929.24,27.65,5005.029999999943,48.492761009146925,4977.379999999944,48.22486554360468,1.0712694877505569,1.9414746734484938,51.94256756756756,1.31,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0216
6785,PALM BAY INTERNATIONAL INC,24281,Col D'Orcia Brunello Montalc,2,109.99,73.82,750.0,72,5315.04,43.0,4329.569999999997,100.6566666666666,4.76,13605.409999999998,26.84,-985.470000000003,-22.761382770113514,-1012.310000000003,-23.381305764775803,0.5972222222222222,0.8145884132574726,48.997561636412904,0.12,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.987
4425,MARTIGNETTI COMPANIES,16146,Sean Minor Red Napa Vly,2,18.99,12.83,750.0,414,5311.620000000001,391.0,7808.089999999954,19.983006993006857,43.20999999999988,144929.24,27.63,2496.469999999953,31.97286404229418,2468.839999999953,31.619000293285136,0.9444444444444444,1.4700016190917182,48.012470771628976,1.07,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0357
9744,FREDERICK WILDMAN & SONS,24868,Ch St Sulpice Brdx Blanc,2,10.99,7.48,750.0,709,5303.320000000001,592.0,6746.079999999947,11.408367346938666,65.58999999999986,3999.9299999999994,27.93,1442.7599999999466,21.38664231672257,1414.8299999999465,20.972624101699914,0.8349788434414669,1.2720484526673757,46.92513368983956,1.62,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.1031
9165,ULTRA BEVERAGE COMPANY LLP,3565,Ultimat Vodka,1,38.99,25.98,750.0,204,5299.92,533.0,17597.66999999998,33.049071729957646,420.00000000000114,68054.70000000003,27.3,12297.74999999998,69.88283107934173,12270.44999999998,69.72769690532891,2.6127450980392157,3.320365213059816,50.07698229407237,1.46,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0178
3252,E & J GALLO WINERY,15266,The Naked Grape Chard,2,6.99,4.54,750.0,1167,5298.179999999992,1234.0,8147.659999999893,6.602244897959062,137.14000000000016,61966.909999999996,26.71,2849.4799999999013,34.97298610889432,2822.7699999999013,34.64516192379086,1.0574121679520136,1.5378224220392485,53.96475770925111,3.37,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0124
3252,E & J GALLO WINERY,28039,Canyon Rd Merlot,2,8.99,5.88,1500.0,901,5297.880000000002,913.0,8207.869999999979,8.990000000000007,205.23999999999975,61966.909999999996,26.71,2909.989999999977,35.4536560642406,2883.279999999977,35.128236680161656,1.0133185349611542,1.5492744267518284,52.891156462585045,2.49,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0143
8352,LUXCO INC,269,Juarez Triple Sec,1,3.99,3.17,1000.0,1669,5290.729999999996,1693.0,6755.069999999976,3.9900000000000078,1777.6499999999942,10261.599999999997,26.47,1464.3399999999801,21.67764360694982,1437.86999999998,21.285789784561597,1.0143798681845417,1.2767746605855868,25.86750788643534,4.63,Large(751-1000ml),Low,0,0,Standard Portfolio,0,0.0173
1601,VRANKEN AMERICA,18583,Heidsieck Monopole Gold Top,2,49.99,31.29,750.0,169,5288.009999999998,174.0,8268.25999999998,47.60718749999986,19.24999999999998,1048.9699999999998,26.63,2980.249999999982,36.04446401056558,2953.6199999999817,35.722388991153984,1.029585798816568,1.563586301841332,59.763502716522865,0.48,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0529
4425,MARTIGNETTI COMPANIES,35607,Castle Rock Merlot Cal,2,9.99,4.63,750.0,1142,5287.4600000000055,1260.0,13279.399999999827,10.548056872037748,139.47000000000028,144929.24,27.5,7991.939999999821,60.18299019533959,7964.439999999821,59.975902525715966,1.1033274956217163,2.511489448619907,115.76673866090714,3.44,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0007
9165,ULTRA BEVERAGE COMPANY LLP,18637,Iris Vineyard Pnt Nr,2,20.99,13.07,750.0,404,5280.280000000002,347.0,6936.529999999956,19.989999999999874,38.369999999999884,68054.70000000003,27.2,1656.2499999999545,23.877212381406338,1629.0499999999545,23.48508548222187,0.8589108910891089,1.3136670782609927,60.59678653404742,0.95,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.039
17035,PERNOD RICARD USA,4784,Presidente Solera Brandy,1,17.99,13.23,750.0,399,5278.770000000001,405.0,7604.949999999983,18.807073170731638,318.6900000000001,123780.21999999997,27.09,2326.179999999982,30.58770932090266,2299.089999999982,30.231493961169857,1.0150375939849625,1.4406670493315643,35.97883597883596,1.11,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0178
9206,PHILLIPS PRODUCTS CO.,2296,Tomatin Cu Bocan Scotch Whis,1,49.99,39.99,750.0,132,5278.68,6.0,299.94,49.99,4.73,2211.83,27.09,-4978.740000000001,-1659.9119823964795,-5005.830000000001,-1668.943788757752,0.045454545454545456,0.0568210234376776,25.006251562890718,0.02,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9934
480,BACARDI USA INC,2916,Royal Brackla 12 Yr Scotch,1,63.99,47.05,750.0,112,5269.600000000002,163.0,10725.369999999972,65.82229813664578,128.75000000000045,89286.26999999999,26.7,5455.7699999999695,50.8678954665432,5429.06999999997,50.618953005816905,1.4553571428571428,2.0353290572339393,36.004250797024454,0.45,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.017
7153,PINE STATE TRADING CO,11200,Palagetto Vernaccia Gimigano,2,14.99,9.26,750.0,569,5268.939999999998,551.0,8012.489999999948,14.562254335259986,61.119999999999884,15884.819999999998,26.75,2743.54999999995,34.240916369318,2716.79999999995,33.90706259851766,0.968365553602812,1.52070245628152,61.87904967602592,1.51,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0161
8673,STE MICHELLE WINE ESTATES,18175,Seven Falls Cab Svgn,2,10.99,7.43,750.0,709,5267.869999999996,687.0,7550.129999999996,10.990000000000007,77.16999999999999,15919.700000000003,27.17,2282.2599999999993,30.228088787875183,2255.0899999999992,29.868227434494514,0.9689703808180536,1.4332415188681575,47.91386271870795,1.88,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0291
9552,M S WALKER INC,29182,Cantele Salice Salentino Rsv,2,11.99,8.21,750.0,641,5262.610000000004,694.0,9190.059999999945,13.182105263157768,77.1799999999999,55551.819999999985,26.73,3927.4499999999407,42.735847208831764,3900.7199999999407,42.44498947776145,1.0826833073322932,1.7462931891209756,46.04141291108403,1.9,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0295
4425,MARTIGNETTI COMPANIES,14174,Chalk Hill Estate Red,2,49.99,32.67,750.0,161,5259.870000000003,164.0,8408.359999999979,51.35363636363622,18.119999999999983,144929.24,27.36,3148.489999999976,37.44475736053147,3121.129999999976,37.11936691578362,1.0186335403726707,1.5985870373222104,53.01499846954392,0.45,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0406
9552,M S WALKER INC,13710,Stone Fruit Rsl,2,10.99,6.03,750.0,870,5246.099999999997,838.0,6459.619999999948,7.685961995249323,93.32999999999991,55551.819999999985,26.65,1213.5199999999513,18.78624439208438,1186.8699999999512,18.373681423984088,0.9632183908045977,1.231318503269086,82.25538971807627,2.29,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0049
9552,M S WALKER INC,35490,Sierra Cantabria Rioja Tint,2,11.99,7.58,750.0,692,5245.360000000002,694.0,8327.059999999945,12.08592326139076,77.03999999999985,55551.819999999985,26.65,3081.6999999999425,37.00825981799054,3055.0499999999424,36.68821889118084,1.0028901734104045,1.587509722878876,58.17941952506597,1.9,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0042
9552,M S WALKER INC,31790,Dominio de Eguren Protocolo,2,7.99,5.15,750.0,1018,5242.700000000004,1049.0,8667.509999999918,8.318042328042209,116.56999999999987,55551.819999999985,26.63,3424.809999999914,39.51319352386033,3398.179999999914,39.20595418984168,1.030451866404715,1.6532530947793906,55.145631067961155,2.87,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0146
17035,PERNOD RICARD USA,1031,Avion Tasting Flight 3/375mL,1,49.99,33.57,375.0,156,5236.920000000001,204.0,9852.959999999974,48.47993288590589,79.92000000000009,123780.21999999997,26.87,4616.039999999973,46.84927169094348,4589.169999999973,46.576561764180354,1.3076923076923077,1.8814417634792917,48.91271969019959,0.56,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0352
653,STATE WINE & SPIRITS,14724,Tozai Blossom of Peace,2,18.99,11.48,720.0,456,5234.880000000005,428.0,7333.719999999965,17.18787985865712,46.75999999999989,8014.98,27.43,2098.83999999996,28.619036450804913,2071.4099999999603,28.245010717616303,0.9385964912280702,1.4009337367809689,65.41811846689893,1.17,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0069
10754,PERFECTA WINES,10264,Fort Ross Pnt Nr Sonoma Cst,2,29.99,19.6,750.0,267,5233.2,1244.0,37307.56000000013,29.989999999999853,138.57000000000022,28720.52,26.53,32074.360000000128,85.97281623349267,32047.83000000013,85.90170464109693,4.659176029962547,7.129014751968228,53.01020408163264,3.4,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0131
4425,MARTIGNETTI COMPANIES,20788,Mt Tabor Galilee Chard,2,16.99,11.1,750.0,471,5228.099999999997,473.0,8036.26999999996,16.989999999999885,52.54999999999988,144929.24,27.2,2808.1699999999637,34.943699004637445,2780.969999999964,34.60523352251701,1.0042462845010616,1.537130123754321,53.063063063063055,1.29,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0251
4425,MARTIGNETTI COMPANIES,14195,Twomey Svgn Bl Napa,2,23.99,15.89,750.0,329,5227.81,164.0,4283.359999999998,26.28545454545455,18.36999999999999,144929.24,27.19,-944.4500000000025,-22.049279070636207,-971.6400000000026,-22.68406111090366,0.49848024316109424,0.8193411772807346,50.975456261799856,0.45,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.9873
10754,PERFECTA WINES,610,Moillard Pnt Nr Bourgogne,2,20.99,14.48,750.0,361,5227.28,175.0,3607.2499999999895,20.640349650349588,19.309999999999967,28720.52,26.5,-1620.0300000000102,-44.91038880033308,-1646.5300000000102,-45.64502044493769,0.48476454293628807,0.6900816485820522,44.95856353591159,0.48,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9884
90024,VINILANDIA USA,21157,Huber Hugo Gruner Veltliner,2,10.99,7.38,750.0,708,5225.040000000004,660.0,8741.399999999934,13.286675191815728,73.20999999999985,2802.6400000000003,26.68,3516.3599999999306,40.226508339624736,3489.6799999999307,39.92129407188731,0.9322033898305084,1.6729824077901658,48.9159891598916,1.8,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0331
11567,CAMPARI AMERICA,3282,Skyy Watermelon Fresca Vodka,1,0.99,0.79,50.0,6612,5223.480000000003,9217.0,9124.829999999683,0.9899999999999557,480.0200000000147,20964.809999999998,26.44,3901.34999999968,42.755317085357376,3874.90999999968,42.46555826245327,1.3939806412583182,1.7468871327160587,25.31645569620252,25.18,Miniature(≤200ml),Mid,0,0,Standard Portfolio,0,0.0119
1587,VINEYARD BRANDS INC,21981,Massolino Barolo Serralunga,2,39.99,25.97,750.0,201,5219.969999999999,197.0,7878.029999999983,39.98999999999989,21.919999999999966,6070.089999999999,26.25,2658.059999999984,33.740160928556875,2631.809999999984,33.40695579986354,0.9800995024875622,1.509209823044957,53.98536773199848,0.54,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0701
4425,MARTIGNETTI COMPANIES,33767,Sensi Chianti DOCG,2,11.99,7.14,750.0,731,5219.340000000001,723.0,8666.769999999926,11.985535714285584,80.13999999999982,144929.24,27.15,3447.429999999925,39.77756419058028,3420.2799999999247,39.46429869489965,0.9890560875512996,1.6605107159142583,67.92717086834735,1.98,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0052
3960,DIAGEO NORTH AMERICA INC,8606,Baileys Espresso Creme,1,0.99,0.73,50.0,7144,5215.119999999996,10465.0,10360.349999999837,0.9900000000000082,547.8700000000048,257032.07000000007,26.3,5145.22999999984,49.662704445312386,5118.92999999984,49.408852017546906,1.46486562150056,1.9865985825829213,35.61643835616439,28.59,Miniature(≤200ml),High,0,0,Standard Portfolio,0,0.013
7239,REMY COINTREAU USA INC,6186,Rene Junot White,2,11.99,7.84,1500.0,665,5213.599999999998,672.0,8612.279999999968,12.775964912280614,150.48999999999995,16978.669999999995,26.38,3398.6799999999703,39.46318512635426,3372.29999999997,39.15687831793651,1.0105263157894737,1.651887371489944,52.93367346938776,1.84,Magnum(1001-1750ml),Low,0,0,Standard Portfolio,0,0.0145
10754,PERFECTA WINES,20932,Frey Vyds Organic Agrul Red,2,10.99,7.43,750.0,701,5208.429999999997,681.0,8498.189999999933,12.544524361948824,75.52999999999983,28720.52,26.4,3289.7599999999366,38.711302053731,3263.3599999999365,38.40064766732636,0.9714693295292439,1.6316221970920102,47.91386271870795,1.86,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0291
4425,MARTIGNETTI COMPANIES,44174,Dieberg Santa Maria V Pnt Nr,2,37.99,25.5,750.0,204,5202.0,34.0,1291.66,37.99,3.779999999999999,144929.24,27.06,-3910.34,-302.7375625164517,-3937.4,-304.8325410711797,0.16666666666666666,0.24830065359477127,48.98039215686275,0.09,Standard(201-750ml),High,1,0,Standard Portfolio,1,0.9983
1392,CONSTELLATION BRANDS INC,27911,Ruffino Chianti Clsc Santdam,2,15.99,10.38,750.0,501,5200.380000000003,560.0,9044.399999999941,16.122596685082733,62.06999999999985,79528.99,26.56,3844.0199999999386,42.50165848480788,3817.4599999999386,42.20799610808858,1.1177644710578842,1.7391805983408783,54.046242774566466,1.53,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0227
4425,MARTIGNETTI COMPANIES,17921,Raymond R Field Blend Lot 7,2,14.99,8.9,750.0,584,5197.600000000002,628.0,8287.719999999943,13.23317617865992,69.66999999999989,144929.24,27.04,3090.119999999941,37.285526055416476,3063.079999999941,36.959260206666755,1.0753424657534247,1.5945282438048214,68.42696629213482,1.72,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0033
7153,PINE STATE TRADING CO,21041,Alexander Vly Vyds Merlot,2,15.99,10.27,750.0,506,5196.619999999995,381.0,6072.18999999997,15.947198443579662,42.15999999999989,15884.819999999998,26.38,875.5699999999742,14.419344585725721,849.1899999999742,13.984904951919793,0.7529644268774703,1.168488363590175,55.696202531645575,1.04,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.1122
8892,TRINCHERO FAMILY ESTATES,6241,Sutter Home Chard,2,5.99,4.05,750.0,1278,5175.900000000001,1238.0,7415.619999999959,5.990000000000008,138.57999999999998,11595.970000000003,26.65,2239.7199999999584,30.202734228560402,2213.0699999999583,29.843357669351594,0.9687010954616588,1.4327208794605688,47.90123456790125,3.38,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0405
8673,STE MICHELLE WINE ESTATES,23240,14 Hands Red Blend Ltd,2,7.99,5.4,750.0,958,5173.2,958.0,9570.419999999967,9.98999999999994,107.28000000000004,15919.700000000003,26.68,4397.2199999999675,45.945945945945766,4370.539999999967,45.66717030182565,1.0,1.8499999999999936,47.962962962962955,2.62,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.053
8892,TRINCHERO FAMILY ESTATES,22919,Complicated Pnt Nr,2,22.99,12.92,750.0,400,5167.999999999999,850.0,16141.499999999874,18.989999999999824,94.03999999999978,11595.970000000003,26.61,10973.499999999876,67.98314902580282,10946.889999999876,67.81829445838343,2.125,3.123355263157871,77.94117647058823,2.32,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0007
4425,MARTIGNETTI COMPANIES,37913,Pouilly Fume Minet Vls Vgns,2,19.99,13.15,750.0,393,5167.950000000003,467.0,9335.329999999944,19.989999999999856,51.71999999999987,144929.24,26.88,4167.379999999941,44.6409500253335,4140.499999999941,44.35301162358445,1.188295165394402,1.806389380702201,52.01520912547527,1.28,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0185
10754,PERFECTA WINES,16526,Flaco Tempranillo,2,8.99,6.03,750.0,856,5161.679999999998,908.0,8262.919999999925,9.106700201207126,100.97999999999992,28720.52,26.17,3101.239999999928,37.53201047571507,3075.069999999928,37.215294351148934,1.060747663551402,1.6008198880984348,49.08789386401327,2.48,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0126
9165,ULTRA BEVERAGE COMPANY LLP,1988,Hardy V.S. Cognac,1,29.99,23.25,750.0,222,5161.5,8.0,239.92000000000002,29.990000000000002,6.32,68054.70000000003,26.59,-4921.58,-2051.3421140380124,-4948.17,-2062.4249749916635,0.036036036036036036,0.04648261164390197,28.98924731182795,0.02,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9942
3252,E & J GALLO WINERY,10235,Sheffield Marsala Silver Lne,2,9.99,6.89,1500.0,749,5160.610000000005,761.0,7982.8899999999785,10.490000000000007,170.99999999999974,61966.909999999996,26.02,2822.2799999999734,35.354113610484184,2796.2599999999734,35.028166491082565,1.0160213618157543,1.546888836784793,44.99274310595066,2.08,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.0247
